Age,Location,Audio File,Mfcc File,Word,Annotation
7-10 years,Uttar Pradesh,./All/2928/HI_S2_W_2.mp3,mfcc_files/./All/2928/HI_S2_W_2.csv,big,Correct
12-15 years,Maharashtra,./All/1230/MR_S2_W_2.mp3,mfcc_files/./All/1230/MR_S2_W_2.csv,big,Correct
10-12 years,Rajasthan,./All/3674/HI_S2_W_2.mp3,mfcc_files/./All/3674/HI_S2_W_2.csv,big,Correct
12-15 years,Rajasthan,./All/4359/HI_S2_W_2.mp3,mfcc_files/./All/4359/HI_S2_W_2.csv,big,Correct
10-12 years,Maharashtra,./All/72/MR_S2_W_2.mp3,mfcc_files/./All/72/MR_S2_W_2.csv,big,Correct
10-12 years,Rajasthan,./All/4389/HI_S2_W_2.mp3,mfcc_files/./All/4389/HI_S2_W_2.csv,big,Correct
10-12 years,Maharashtra,./All/692/MR_S2_W_2.mp3,mfcc_files/./All/692/MR_S2_W_2.csv,big,Correct
10-12 years,Uttar Pradesh,./All/2130/HI_S2_W_2.mp3,mfcc_files/./All/2130/HI_S2_W_2.csv,big,Correct
12-15 years,Uttar Pradesh,./All/1457/HI_S2_W_2.mp3,mfcc_files/./All/1457/HI_S2_W_2.csv,big,Correct
12-15 years,Maharashtra,./All/138/MR_S2_W_2.mp3,mfcc_files/./All/138/MR_S2_W_2.csv,big,Correct
10-12 years,Maharashtra,./All/79/MR_S2_W_2.mp3,mfcc_files/./All/79/MR_S2_W_2.csv,big,Correct
7-10 years,Uttar Pradesh,./All/3421/HI_S2_W_2.mp3,mfcc_files/./All/3421/HI_S2_W_2.csv,big,Correct
7-10 years,Maharashtra,./All/868/MR_S2_W_2.mp3,mfcc_files/./All/868/MR_S2_W_2.csv,big,Correct
7-10 years,Rajasthan,./All/3823/HI_S2_W_2.mp3,mfcc_files/./All/3823/HI_S2_W_2.csv,big,Correct
12-15 years,Uttar Pradesh,./All/3386/HI_S2_W_2.mp3,mfcc_files/./All/3386/HI_S2_W_2.csv,big,Correct
10-12 years,Rajasthan,./All/3538/HI_S2_W_2.mp3,mfcc_files/./All/3538/HI_S2_W_2.csv,big,Correct
7-10 years,Maharashtra,./All/871/MR_S2_W_2.mp3,mfcc_files/./All/871/MR_S2_W_2.csv,big,Correct
7-10 years,Uttar Pradesh,./All/2696/HI_S2_W_2.mp3,mfcc_files/./All/2696/HI_S2_W_2.csv,big,Correct
12-15 years,Maharashtra,./All/580/MR_S2_W_2.mp3,mfcc_files/./All/580/MR_S2_W_2.csv,big,Correct
10-12 years,Maharashtra,./All/514/MR_S2_W_2.mp3,mfcc_files/./All/514/MR_S2_W_2.csv,big,Correct
10-12 years,Rajasthan,./All/4877/HI_S2_W_2.mp3,mfcc_files/./All/4877/HI_S2_W_2.csv,big,Correct
10-12 years,Rajasthan,./All/4346/HI_S2_W_2.mp3,mfcc_files/./All/4346/HI_S2_W_2.csv,big,Correct
7-10 years,Rajasthan,./All/4638/HI_S2_W_2.mp3,mfcc_files/./All/4638/HI_S2_W_2.csv,big,Correct
10-12 years,Rajasthan,./All/4637/HI_S2_W_2.mp3,mfcc_files/./All/4637/HI_S2_W_2.csv,big,Correct
10-12 years,Uttar Pradesh,./All/3024/HI_S2_W_2.mp3,mfcc_files/./All/3024/HI_S2_W_2.csv,big,Correct
10-12 years,Uttar Pradesh,./All/3316/HI_S2_W_2.mp3,mfcc_files/./All/3316/HI_S2_W_2.csv,big,Correct
10-12 years,Uttar Pradesh,./All/2564/HI_S2_W_2.mp3,mfcc_files/./All/2564/HI_S2_W_2.csv,big,Correct
12-15 years,Maharashtra,./All/1137/MR_S2_W_2.mp3,mfcc_files/./All/1137/MR_S2_W_2.csv,big,Correct
10-12 years,Maharashtra,./All/303/MR_S2_W_2.mp3,mfcc_files/./All/303/MR_S2_W_2.csv,big,Correct
7-10 years,Rajasthan,./All/4934/HI_S2_W_2.mp3,mfcc_files/./All/4934/HI_S2_W_2.csv,big,Correct
7-10 years,Uttar Pradesh,./All/2225/HI_S2_W_2.mp3,mfcc_files/./All/2225/HI_S2_W_2.csv,big,Correct
10-12 years,Uttar Pradesh,./All/1981/HI_S2_W_2.mp3,mfcc_files/./All/1981/HI_S2_W_2.csv,big,Correct
10-12 years,Rajasthan,./All/4373/HI_S2_W_2.mp3,mfcc_files/./All/4373/HI_S2_W_2.csv,big,Correct
10-12 years,Rajasthan,./All/4768/HI_S2_W_2.mp3,mfcc_files/./All/4768/HI_S2_W_2.csv,big,Correct
12-15 years,Rajasthan,./All/3568/HI_S2_W_2.mp3,mfcc_files/./All/3568/HI_S2_W_2.csv,big,Correct
7-10 years,Uttar Pradesh,./All/1590/HI_S2_W_2.mp3,mfcc_files/./All/1590/HI_S2_W_2.csv,big,Correct
10-12 years,Rajasthan,./All/4518/HI_S2_W_2.mp3,mfcc_files/./All/4518/HI_S2_W_2.csv,big,Correct
12-15 years,Uttar Pradesh,./All/2973/HI_S2_W_2.mp3,mfcc_files/./All/2973/HI_S2_W_2.csv,big,Correct
10-12 years,Uttar Pradesh,./All/2549/HI_S2_W_2.mp3,mfcc_files/./All/2549/HI_S2_W_2.csv,big,Correct
10-12 years,Uttar Pradesh,./All/2454/HI_S2_W_2.mp3,mfcc_files/./All/2454/HI_S2_W_2.csv,big,Correct
12-15 years,Uttar Pradesh,./All/1346/HI_S2_W_2.mp3,mfcc_files/./All/1346/HI_S2_W_2.csv,big,Correct
12-15 years,Rajasthan,./All/4697/HI_S2_W_2.mp3,mfcc_files/./All/4697/HI_S2_W_2.csv,big,Correct
12-15 years,Maharashtra,./All/946/MR_S2_W_2.mp3,mfcc_files/./All/946/MR_S2_W_2.csv,big,Correct
12-15 years,Maharashtra,./All/1019/MR_S2_W_2.mp3,mfcc_files/./All/1019/MR_S2_W_2.csv,big,Correct
12-15 years,Rajasthan,./All/4426/HI_S2_W_2.mp3,mfcc_files/./All/4426/HI_S2_W_2.csv,big,Correct
12-15 years,Maharashtra,./All/495/MR_S2_W_2.mp3,mfcc_files/./All/495/MR_S2_W_2.csv,big,Correct
12-15 years,Uttar Pradesh,./All/2019/HI_S2_W_2.mp3,mfcc_files/./All/2019/HI_S2_W_2.csv,big,Correct
12-15 years,Rajasthan,./All/5131/HI_S2_W_2.mp3,mfcc_files/./All/5131/HI_S2_W_2.csv,big,Correct
12-15 years,Uttar Pradesh,./All/2205/HI_S2_W_2.mp3,mfcc_files/./All/2205/HI_S2_W_2.csv,big,Correct
12-15 years,Uttar Pradesh,./All/1756/HI_S2_W_2.mp3,mfcc_files/./All/1756/HI_S2_W_2.csv,big,Correct
10-12 years,Rajasthan,./All/5266/HI_S2_W_2.mp3,mfcc_files/./All/5266/HI_S2_W_2.csv,big,Correct
12-15 years,Rajasthan,./All/4326/HI_S2_W_2.mp3,mfcc_files/./All/4326/HI_S2_W_2.csv,big,Correct
7-10 years,Uttar Pradesh,./All/2507/HI_S2_W_2.mp3,mfcc_files/./All/2507/HI_S2_W_2.csv,big,Correct
12-15 years,Maharashtra,./All/1160/MR_S2_W_2.mp3,mfcc_files/./All/1160/MR_S2_W_2.csv,big,Correct
12-15 years,Uttar Pradesh,./All/1530/HI_S2_W_2.mp3,mfcc_files/./All/1530/HI_S2_W_2.csv,big,Correct
7-10 years,Uttar Pradesh,./All/2927/HI_S2_W_2.mp3,mfcc_files/./All/2927/HI_S2_W_2.csv,big,Correct
10-12 years,Maharashtra,./All/141/MR_S2_W_2.mp3,mfcc_files/./All/141/MR_S2_W_2.csv,big,Correct
12-15 years,Rajasthan,./All/3795/HI_S2_W_2.mp3,mfcc_files/./All/3795/HI_S2_W_2.csv,big,Correct
10-12 years,Uttar Pradesh,./All/2924/HI_S2_W_2.mp3,mfcc_files/./All/2924/HI_S2_W_2.csv,big,Correct
10-12 years,Rajasthan,./All/4163/HI_S2_W_2.mp3,mfcc_files/./All/4163/HI_S2_W_2.csv,big,Correct
12-15 years,Uttar Pradesh,./All/1497/HI_S2_W_2.mp3,mfcc_files/./All/1497/HI_S2_W_2.csv,big,Correct
7-10 years,Uttar Pradesh,./All/1786/HI_S2_W_2.mp3,mfcc_files/./All/1786/HI_S2_W_2.csv,big,Correct
10-12 years,Uttar Pradesh,./All/2650/HI_S1_W_3.mp3,mfcc_files/./All/2650/HI_S1_W_3.csv,lip,Correct
7-10 years,Rajasthan,./All/4690/HI_S1_W_3.mp3,mfcc_files/./All/4690/HI_S1_W_3.csv,lip,Correct
7-10 years,Rajasthan,./All/3752/HI_S1_W_3.mp3,mfcc_files/./All/3752/HI_S1_W_3.csv,lip,Correct
10-12 years,Uttar Pradesh,./All/2590/HI_S1_W_3.mp3,mfcc_files/./All/2590/HI_S1_W_3.csv,lip,Correct
5-7 years,Rajasthan,./All/4141/HI_S1_W_3.mp3,mfcc_files/./All/4141/HI_S1_W_3.csv,lip,Correct
10-12 years,Uttar Pradesh,./All/3243/HI_S1_W_3.mp3,mfcc_files/./All/3243/HI_S1_W_3.csv,lip,Correct
10-12 years,Uttar Pradesh,./All/2653/HI_S1_W_3.mp3,mfcc_files/./All/2653/HI_S1_W_3.csv,lip,Correct
10-12 years,Rajasthan,./All/5120/HI_S1_W_3.mp3,mfcc_files/./All/5120/HI_S1_W_3.csv,lip,Correct
10-12 years,Rajasthan,./All/4773/HI_S1_W_3.mp3,mfcc_files/./All/4773/HI_S1_W_3.csv,lip,Correct
12-15 years,Rajasthan,./All/4832/HI_S1_W_3.mp3,mfcc_files/./All/4832/HI_S1_W_3.csv,lip,Correct
12-15 years,Rajasthan,./All/4888/HI_S1_W_3.mp3,mfcc_files/./All/4888/HI_S1_W_3.csv,lip,Correct
7-10 years,Uttar Pradesh,./All/2752/HI_S1_W_3.mp3,mfcc_files/./All/2752/HI_S1_W_3.csv,lip,Correct
10-12 years,Rajasthan,./All/4721/HI_S1_W_3.mp3,mfcc_files/./All/4721/HI_S1_W_3.csv,lip,Correct
10-12 years,Uttar Pradesh,./All/1871/HI_S1_W_3.mp3,mfcc_files/./All/1871/HI_S1_W_3.csv,lip,Correct
12-15 years,Uttar Pradesh,./All/3332/HI_S1_W_3.mp3,mfcc_files/./All/3332/HI_S1_W_3.csv,lip,Correct
12-15 years,Rajasthan,./All/5103/HI_S1_W_3.mp3,mfcc_files/./All/5103/HI_S1_W_3.csv,lip,Correct
10-12 years,Rajasthan,./All/4233/HI_S1_W_3.mp3,mfcc_files/./All/4233/HI_S1_W_3.csv,lip,Correct
12-15 years,Rajasthan,./All/3876/HI_S1_W_3.mp3,mfcc_files/./All/3876/HI_S1_W_3.csv,lip,Correct
10-12 years,Uttar Pradesh,./All/2519/HI_S1_W_3.mp3,mfcc_files/./All/2519/HI_S1_W_3.csv,lip,Correct
12-15 years,Rajasthan,./All/3902/HI_S1_W_3.mp3,mfcc_files/./All/3902/HI_S1_W_3.csv,lip,Correct
12-15 years,Rajasthan,./All/4897/HI_S1_W_3.mp3,mfcc_files/./All/4897/HI_S1_W_3.csv,lip,Correct
10-12 years,Uttar Pradesh,./All/1373/HI_S1_W_3.mp3,mfcc_files/./All/1373/HI_S1_W_3.csv,lip,Correct
12-15 years,Uttar Pradesh,./All/3076/HI_S1_W_3.mp3,mfcc_files/./All/3076/HI_S1_W_3.csv,lip,Correct
7-10 years,Rajasthan,./All/4525/HI_S1_W_3.mp3,mfcc_files/./All/4525/HI_S1_W_3.csv,lip,Correct
5-7 years,Uttar Pradesh,./All/1700/HI_S1_W_3.mp3,mfcc_files/./All/1700/HI_S1_W_3.csv,lip,Correct
10-12 years,Uttar Pradesh,./All/2018/HI_S1_W_3.mp3,mfcc_files/./All/2018/HI_S1_W_3.csv,lip,Correct
12-15 years,Uttar Pradesh,./All/1861/HI_S1_W_3.mp3,mfcc_files/./All/1861/HI_S1_W_3.csv,lip,Correct
12-15 years,Rajasthan,./All/4959/HI_S1_W_3.mp3,mfcc_files/./All/4959/HI_S1_W_3.csv,lip,Correct
10-12 years,Rajasthan,./All/4631/HI_S1_W_3.mp3,mfcc_files/./All/4631/HI_S1_W_3.csv,lip,Correct
12-15 years,Rajasthan,./All/4134/HI_S1_W_3.mp3,mfcc_files/./All/4134/HI_S1_W_3.csv,lip,Correct
12-15 years,Uttar Pradesh,./All/1614/HI_S1_W_3.mp3,mfcc_files/./All/1614/HI_S1_W_3.csv,lip,Correct
12-15 years,Uttar Pradesh,./All/1501/HI_S1_W_3.mp3,mfcc_files/./All/1501/HI_S1_W_3.csv,lip,Correct
12-15 years,Rajasthan,./All/4647/HI_S1_W_3.mp3,mfcc_files/./All/4647/HI_S1_W_3.csv,lip,Correct
12-15 years,Uttar Pradesh,./All/1980/HI_S1_W_3.mp3,mfcc_files/./All/1980/HI_S1_W_3.csv,lip,Correct
10-12 years,Rajasthan,./All/5206/HI_S1_W_3.mp3,mfcc_files/./All/5206/HI_S1_W_3.csv,lip,Correct
10-12 years,Uttar Pradesh,./All/3310/HI_S1_W_3.mp3,mfcc_files/./All/3310/HI_S1_W_3.csv,lip,Correct
12-15 years,Uttar Pradesh,./All/2129/HI_S1_W_3.mp3,mfcc_files/./All/2129/HI_S1_W_3.csv,lip,Correct
7-10 years,Uttar Pradesh,./All/1958/HI_S1_W_3.mp3,mfcc_files/./All/1958/HI_S1_W_3.csv,lip,Correct
12-15 years,Rajasthan,./All/4298/HI_S1_W_3.mp3,mfcc_files/./All/4298/HI_S1_W_3.csv,lip,Correct
12-15 years,Rajasthan,./All/4352/HI_S1_W_3.mp3,mfcc_files/./All/4352/HI_S1_W_3.csv,lip,Correct
7-10 years,Uttar Pradesh,./All/3177/HI_S1_W_3.mp3,mfcc_files/./All/3177/HI_S1_W_3.csv,lip,Correct
12-15 years,Uttar Pradesh,./All/1844/HI_S1_W_3.mp3,mfcc_files/./All/1844/HI_S1_W_3.csv,lip,Correct
12-15 years,Uttar Pradesh,./All/2580/HI_S1_W_3.mp3,mfcc_files/./All/2580/HI_S1_W_3.csv,lip,Correct
10-12 years,Rajasthan,./All/3665/HI_S1_W_3.mp3,mfcc_files/./All/3665/HI_S1_W_3.csv,lip,Correct
10-12 years,Rajasthan,./All/4524/HI_S1_W_3.mp3,mfcc_files/./All/4524/HI_S1_W_3.csv,lip,Correct
10-12 years,Rajasthan,./All/4378/HI_S1_W_3.mp3,mfcc_files/./All/4378/HI_S1_W_3.csv,lip,Correct
12-15 years,Uttar Pradesh,./All/2900/HI_S1_W_3.mp3,mfcc_files/./All/2900/HI_S1_W_3.csv,lip,Correct
10-12 years,Uttar Pradesh,./All/2946/HI_S1_W_3.mp3,mfcc_files/./All/2946/HI_S1_W_3.csv,lip,Correct
10-12 years,Uttar Pradesh,./All/2077/HI_S1_W_3.mp3,mfcc_files/./All/2077/HI_S1_W_3.csv,lip,Correct
10-12 years,Rajasthan,./All/4793/HI_S1_W_3.mp3,mfcc_files/./All/4793/HI_S1_W_3.csv,lip,Correct
10-12 years,Uttar Pradesh,./All/3240/HI_S1_W_3.mp3,mfcc_files/./All/3240/HI_S1_W_3.csv,lip,Correct
12-15 years,Uttar Pradesh,./All/2439/HI_S1_W_3.mp3,mfcc_files/./All/2439/HI_S1_W_3.csv,lip,Correct
10-12 years,Uttar Pradesh,./All/2014/HI_S1_W_3.mp3,mfcc_files/./All/2014/HI_S1_W_3.csv,lip,Correct
10-12 years,Uttar Pradesh,./All/1971/HI_S1_W_3.mp3,mfcc_files/./All/1971/HI_S1_W_3.csv,lip,Correct
5-7 years,Rajasthan,./All/3544/HI_S1_W_3.mp3,mfcc_files/./All/3544/HI_S1_W_3.csv,lip,Correct
10-12 years,Uttar Pradesh,./All/1464/HI_S1_W_3.mp3,mfcc_files/./All/1464/HI_S1_W_3.csv,lip,Correct
12-15 years,Uttar Pradesh,./All/1495/HI_S1_W_3.mp3,mfcc_files/./All/1495/HI_S1_W_3.csv,lip,Correct
12-15 years,Rajasthan,./All/4706/HI_S1_W_3.mp3,mfcc_files/./All/4706/HI_S1_W_3.csv,lip,Correct
10-12 years,Rajasthan,./All/3859/HI_S1_W_3.mp3,mfcc_files/./All/3859/HI_S1_W_3.csv,lip,Correct
7-10 years,Rajasthan,./All/4155/HI_S1_W_3.mp3,mfcc_files/./All/4155/HI_S1_W_3.csv,lip,Correct
10-12 years,Uttar Pradesh,./All/1407/HI_S1_W_3.mp3,mfcc_files/./All/1407/HI_S1_W_3.csv,lip,Correct
10-12 years,Rajasthan,./All/3755/HI_S1_W_3.mp3,mfcc_files/./All/3755/HI_S1_W_3.csv,lip,Correct
10-12 years,Uttar Pradesh,./All/1870/HI_S1_W_3.mp3,mfcc_files/./All/1870/HI_S1_W_3.csv,lip,Correct
10-12 years,Rajasthan,./All/4189/HI_S1_W_3.mp3,mfcc_files/./All/4189/HI_S1_W_3.csv,lip,Correct
10-12 years,Uttar Pradesh,./All/1926/HI_S1_W_3.mp3,mfcc_files/./All/1926/HI_S1_W_3.csv,lip,Correct
12-15 years,Uttar Pradesh,./All/2070/HI_S1_W_3.mp3,mfcc_files/./All/2070/HI_S1_W_3.csv,lip,Correct
10-12 years,Rajasthan,./All/3554/HI_S1_W_3.mp3,mfcc_files/./All/3554/HI_S1_W_3.csv,lip,Correct
10-12 years,Uttar Pradesh,./All/1424/HI_S1_W_3.mp3,mfcc_files/./All/1424/HI_S1_W_3.csv,lip,Correct
10-12 years,Uttar Pradesh,./All/2399/HI_S1_W_3.mp3,mfcc_files/./All/2399/HI_S1_W_3.csv,lip,Correct
12-15 years,Uttar Pradesh,./All/2547/HI_S1_W_3.mp3,mfcc_files/./All/2547/HI_S1_W_3.csv,lip,Correct
15-18years,Uttar Pradesh,./All/3066/HI_S1_W_3.mp3,mfcc_files/./All/3066/HI_S1_W_3.csv,lip,Correct
12-15 years,Rajasthan,./All/4104/HI_S1_W_3.mp3,mfcc_files/./All/4104/HI_S1_W_3.csv,lip,Correct
12-15 years,Rajasthan,./All/5228/HI_S1_W_3.mp3,mfcc_files/./All/5228/HI_S1_W_3.csv,lip,Correct
12-15 years,Rajasthan,./All/4769/HI_S1_W_3.mp3,mfcc_files/./All/4769/HI_S1_W_3.csv,lip,Correct
7-10 years,Uttar Pradesh,./All/1849/HI_S1_W_3.mp3,mfcc_files/./All/1849/HI_S1_W_3.csv,lip,Correct
12-15 years,Uttar Pradesh,./All/2919/HI_S1_W_3.mp3,mfcc_files/./All/2919/HI_S1_W_3.csv,lip,Correct
10-12 years,Uttar Pradesh,./All/2196/HI_S1_W_3.mp3,mfcc_files/./All/2196/HI_S1_W_3.csv,lip,Correct
12-15 years,Uttar Pradesh,./All/3247/HI_S1_W_3.mp3,mfcc_files/./All/3247/HI_S1_W_3.csv,lip,Correct
10-12 years,Uttar Pradesh,./All/2486/HI_S1_W_3.mp3,mfcc_files/./All/2486/HI_S1_W_3.csv,lip,Correct
10-12 years,Uttar Pradesh,./All/3414/HI_S1_W_3.mp3,mfcc_files/./All/3414/HI_S1_W_3.csv,lip,Correct
10-12 years,Uttar Pradesh,./All/2790/HI_S1_W_3.mp3,mfcc_files/./All/2790/HI_S1_W_3.csv,lip,Correct
10-12 years,Uttar Pradesh,./All/1956/HI_S1_W_3.mp3,mfcc_files/./All/1956/HI_S1_W_3.csv,lip,Correct
12-15 years,Uttar Pradesh,./All/2632/HI_S1_W_3.mp3,mfcc_files/./All/2632/HI_S1_W_3.csv,lip,Correct
12-15 years,Uttar Pradesh,./All/2812/HI_S1_W_3.mp3,mfcc_files/./All/2812/HI_S1_W_3.csv,lip,Correct
10-12 years,Rajasthan,./All/3841/HI_S1_W_3.mp3,mfcc_files/./All/3841/HI_S1_W_3.csv,lip,Correct
10-12 years,Rajasthan,./All/4939/HI_S1_W_3.mp3,mfcc_files/./All/4939/HI_S1_W_3.csv,lip,Correct
7-10 years,Uttar Pradesh,./All/3096/HI_S1_W_3.mp3,mfcc_files/./All/3096/HI_S1_W_3.csv,lip,Correct
7-10 years,Rajasthan,./All/3753/HI_S1_W_3.mp3,mfcc_files/./All/3753/HI_S1_W_3.csv,lip,Correct
10-12 years,Uttar Pradesh,./All/3142/HI_S1_W_3.mp3,mfcc_files/./All/3142/HI_S1_W_3.csv,lip,Correct
10-12 years,Rajasthan,./All/3731/HI_S1_W_3.mp3,mfcc_files/./All/3731/HI_S1_W_3.csv,lip,Correct
10-12 years,Uttar Pradesh,./All/2169/HI_S1_W_3.mp3,mfcc_files/./All/2169/HI_S1_W_3.csv,lip,Correct
12-15 years,Rajasthan,./All/4386/HI_S1_W_3.mp3,mfcc_files/./All/4386/HI_S1_W_3.csv,lip,Correct
10-12 years,Rajasthan,./All/4788/HI_S1_W_3.mp3,mfcc_files/./All/4788/HI_S1_W_3.csv,lip,Correct
7-10 years,Uttar Pradesh,./All/1660/HI_S1_W_3.mp3,mfcc_files/./All/1660/HI_S1_W_3.csv,lip,Correct
12-15 years,Uttar Pradesh,./All/2571/HI_S1_W_3.mp3,mfcc_files/./All/2571/HI_S1_W_3.csv,lip,Correct
7-10 years,Uttar Pradesh,./All/3192/HI_S1_W_3.mp3,mfcc_files/./All/3192/HI_S1_W_3.csv,lip,Correct
7-10 years,Rajasthan,./All/4456/HI_S1_W_3.mp3,mfcc_files/./All/4456/HI_S1_W_3.csv,lip,Correct
10-12 years,Rajasthan,./All/4667/HI_S1_W_3.mp3,mfcc_files/./All/4667/HI_S1_W_3.csv,lip,Correct
7-10 years,Uttar Pradesh,./All/3251/HI_S1_W_3.mp3,mfcc_files/./All/3251/HI_S1_W_3.csv,lip,Correct
12-15 years,Rajasthan,./All/3582/HI_S1_W_3.mp3,mfcc_files/./All/3582/HI_S1_W_3.csv,lip,Correct
7-10 years,Rajasthan,./All/4636/HI_S1_W_3.mp3,mfcc_files/./All/4636/HI_S1_W_3.csv,lip,Correct
10-12 years,Uttar Pradesh,./All/1566/HI_S1_W_3.mp3,mfcc_files/./All/1566/HI_S1_W_3.csv,lip,Correct
10-12 years,Rajasthan,./All/5182/HI_S1_W_3.mp3,mfcc_files/./All/5182/HI_S1_W_3.csv,lip,Correct
10-12 years,Uttar Pradesh,./All/3157/HI_S1_W_3.mp3,mfcc_files/./All/3157/HI_S1_W_3.csv,lip,Correct
12-15 years,Rajasthan,./All/5076/HI_S1_W_3.mp3,mfcc_files/./All/5076/HI_S1_W_3.csv,lip,Correct
7-10 years,Rajasthan,./All/5201/HI_S1_W_3.mp3,mfcc_files/./All/5201/HI_S1_W_3.csv,lip,Correct
10-12 years,Uttar Pradesh,./All/1888/HI_S1_W_3.mp3,mfcc_files/./All/1888/HI_S1_W_3.csv,lip,Correct
10-12 years,Uttar Pradesh,./All/3324/HI_S1_W_3.mp3,mfcc_files/./All/3324/HI_S1_W_3.csv,lip,Correct
10-12 years,Rajasthan,./All/4509/HI_S1_W_3.mp3,mfcc_files/./All/4509/HI_S1_W_3.csv,lip,Correct
7-10 years,Uttar Pradesh,./All/1444/HI_S1_W_3.mp3,mfcc_files/./All/1444/HI_S1_W_3.csv,lip,Correct
10-12 years,Uttar Pradesh,./All/1402/HI_S1_W_3.mp3,mfcc_files/./All/1402/HI_S1_W_3.csv,lip,Correct
10-12 years,Rajasthan,./All/3802/HI_S1_W_3.mp3,mfcc_files/./All/3802/HI_S1_W_3.csv,lip,Correct
7-10 years,Uttar Pradesh,./All/2035/HI_S1_W_3.mp3,mfcc_files/./All/2035/HI_S1_W_3.csv,lip,Correct
15-18years,Rajasthan,./All/3847/HI_S1_W_3.mp3,mfcc_files/./All/3847/HI_S1_W_3.csv,lip,Correct
12-15 years,Rajasthan,./All/5087/HI_S1_W_3.mp3,mfcc_files/./All/5087/HI_S1_W_3.csv,lip,Correct
10-12 years,Uttar Pradesh,./All/3335/HI_S1_W_3.mp3,mfcc_files/./All/3335/HI_S1_W_3.csv,lip,Correct
12-15 years,Uttar Pradesh,./All/2805/HI_S1_W_3.mp3,mfcc_files/./All/2805/HI_S1_W_3.csv,lip,Correct
10-12 years,Rajasthan,./All/4341/HI_S1_W_3.mp3,mfcc_files/./All/4341/HI_S1_W_3.csv,lip,Correct
12-15 years,Uttar Pradesh,./All/1839/HI_S1_W_3.mp3,mfcc_files/./All/1839/HI_S1_W_3.csv,lip,Correct
10-12 years,Rajasthan,./All/4451/HI_S1_W_3.mp3,mfcc_files/./All/4451/HI_S1_W_3.csv,lip,Correct
12-15 years,Rajasthan,./All/4506/HI_S1_W_3.mp3,mfcc_files/./All/4506/HI_S1_W_3.csv,lip,Correct
12-15 years,Rajasthan,./All/4355/HI_S1_W_3.mp3,mfcc_files/./All/4355/HI_S1_W_3.csv,lip,Correct
7-10 years,Uttar Pradesh,./All/1694/HI_S1_W_3.mp3,mfcc_files/./All/1694/HI_S1_W_3.csv,lip,Correct
12-15 years,Uttar Pradesh,./All/2443/HI_S1_W_3.mp3,mfcc_files/./All/2443/HI_S1_W_3.csv,lip,Correct
10-12 years,Uttar Pradesh,./All/3319/HI_S1_W_3.mp3,mfcc_files/./All/3319/HI_S1_W_3.csv,lip,Correct
7-10 years,Uttar Pradesh,./All/2381/HI_S1_W_3.mp3,mfcc_files/./All/2381/HI_S1_W_3.csv,lip,Correct
7-10 years,Uttar Pradesh,./All/2492/HI_S1_W_3.mp3,mfcc_files/./All/2492/HI_S1_W_3.csv,lip,Correct
7-10 years,Rajasthan,./All/3701/HI_S1_W_3.mp3,mfcc_files/./All/3701/HI_S1_W_3.csv,lip,Correct
12-15 years,Uttar Pradesh,./All/2595/HI_S1_W_3.mp3,mfcc_files/./All/2595/HI_S1_W_3.csv,lip,Correct
12-15 years,Uttar Pradesh,./All/1413/HI_S1_W_3.mp3,mfcc_files/./All/1413/HI_S1_W_3.csv,lip,Correct
10-12 years,Uttar Pradesh,./All/2418/HI_S1_W_3.mp3,mfcc_files/./All/2418/HI_S1_W_3.csv,lip,Correct
15-18years,Uttar Pradesh,./All/3249/HI_S1_W_3.mp3,mfcc_files/./All/3249/HI_S1_W_3.csv,lip,Correct
5-7 years,Rajasthan,./All/5218/HI_S1_W_3.mp3,mfcc_files/./All/5218/HI_S1_W_3.csv,lip,Correct
12-15 years,Rajasthan,./All/4079/HI_S1_W_3.mp3,mfcc_files/./All/4079/HI_S1_W_3.csv,lip,Correct
5-7 years,Uttar Pradesh,./All/2728/HI_S1_W_3.mp3,mfcc_files/./All/2728/HI_S1_W_3.csv,lip,Correct
5-7 years,Rajasthan,./All/3670/HI_S1_W_3.mp3,mfcc_files/./All/3670/HI_S1_W_3.csv,lip,Correct
12-15 years,Uttar Pradesh,./All/3072/HI_S1_W_3.mp3,mfcc_files/./All/3072/HI_S1_W_3.csv,lip,Correct
10-12 years,Rajasthan,./All/3989/HI_S1_W_3.mp3,mfcc_files/./All/3989/HI_S1_W_3.csv,lip,Correct
10-12 years,Rajasthan,./All/3770/HI_S1_W_3.mp3,mfcc_files/./All/3770/HI_S1_W_3.csv,lip,Correct
12-15 years,Rajasthan,./All/4898/HI_S1_W_3.mp3,mfcc_files/./All/4898/HI_S1_W_3.csv,lip,Correct
12-15 years,Rajasthan,./All/3869/HI_S1_W_3.mp3,mfcc_files/./All/3869/HI_S1_W_3.csv,lip,Correct
12-15 years,Uttar Pradesh,./All/3252/HI_S1_W_3.mp3,mfcc_files/./All/3252/HI_S1_W_3.csv,lip,Correct
7-10 years,Uttar Pradesh,./All/1604/HI_S1_W_3.mp3,mfcc_files/./All/1604/HI_S1_W_3.csv,lip,Correct
10-12 years,Uttar Pradesh,./All/2917/HI_S1_W_3.mp3,mfcc_files/./All/2917/HI_S1_W_3.csv,lip,Correct
10-12 years,Uttar Pradesh,./All/3095/HI_S1_W_3.mp3,mfcc_files/./All/3095/HI_S1_W_3.csv,lip,Correct
12-15 years,Uttar Pradesh,./All/3370/HI_S1_W_3.mp3,mfcc_files/./All/3370/HI_S1_W_3.csv,lip,Correct
